YEAR,STATE,STATECODE,COUNTY,AREA,COUNTYCODE,NOTECODE,MARRIAGES,DIVORCES
1962,Washington,530,Spokane,Spokane,630,,1609,1092
1962,Washington,530,Stevens,Stevens,650,,74,35
1962,Washington,530,Thurston,Thurston,670,,794,156
1962,Washington,530,Wahkiakum,Wahkiakum,690,,42,2
1962,Washington,530,Walla Walla,Walla Walla,710,,377,140
1962,Washington,530,Whatcom,Whatcom,730,,865,114
1962,Washington,530,Whitman,Whitman,750,,161,41
1962,Washington,530,Yakima,Yakima,770,,1086,450
1963,Arizona,40,Apache,Apache,10,,74,18
1963,Arizona,40,Cochise,Cochise,30,,365,246
1963,Arizona,40,Coconino,Coconino,50,,299,158
1963,Arizona,40,Gila,Gila,70,,241,158
1963,Arizona,40,Graham,Graham,90,,139,81
1963,Arizona,40,Greenlee,Greenlee,110,,78,32
1963,Arizona,40,Maricopa,Maricopa,130,,5620,5087
1963,Arizona,40,Mohave,Mohave,150,,77,53
1963,Arizona,40,Navajo,Navajo,170,,295,130
1963,Arizona,40,Pima,Pima,190,,2251,1646
1963,Arizona,40,Pinal,Pinal,210,,533,221
1963,Arizona,40,Santa Cruz,Santa Cruz,230,,305,23
1963,Arizona,40,Yavapai,Yavapai,250,,241,218
1963,Arizona,40,Yuma,Yuma,270,,902,411
1963,California,60,Alameda,Alameda,10,,5634,2967
1963,California,60,Alpine,Alpine,30,,3,
1963,California,60,Amador,Amador,50,,59,22
1963,California,60,Butte,Butte,70,,459,300
1963,California,60,Calaveras,Calaveras,90,,40,13
1963,California,60,Colusa,Colusa,110,,44,34
1963,California,60,Contra Costa,Contra Costa,130,,2267,1361
1963,California,60,Del Norte,Del Norte,150,,133,58
1963,California,60,El Dorado,El Dorado,170,,192,90
1963,California,60,Fresno,Fresno,190,,2745,1009
1963,California,60,Glenn,Glenn,210,,86,45
1963,California,60,Humboldt,Humboldt,230,,690,336
1963,California,60,Imperial,Imperial,250,,5125,208
1963,California,60,Inyo,Inyo,270,,51,52
1963,California,60,Kern,Kern,290,,2194,959
1963,California,60,Kings,Kings,310,,516,93
1963,California,60,Lake,Lake,330,,73,38
1963,California,60,Lassen,Lassen,350,,53,157
1963,California,60,Los Angeles,Los Angeles,370,,46726,23037
1963,California,60,Madera,Madera,390,,328,96
1963,California,60,Marin,Marin,410,,950,524
1963,California,60,Mariposa,Mariposa,430,,39,9
1963,California,60,Mendocino,Mendocino,450,,277,164
1963,California,60,Merced,Merced,470,,603,208
1963,California,60,Modoc,Modoc,490,,36,11
1963,California,60,Mono,Mono,510,,9,9
1963,California,60,Monterey,Monterey,530,,2631,548
1963,California,60,Napa,Napa,550,,329,218
1963,California,60,Nevada,Nevada,570,,124,54
1963,California,60,Orange,Orange,590,,5693,2995
1963,California,60,Placer,Placer,610,,294,146
1963,California,60,Plumas,Plumas,630,,47,45
1963,California,60,Riverside,Riverside,650,,2622,1061
1963,California,60,Sacramento,Sacramento,670,,2865,1900
1963,California,60,San Benito,San Benito,690,,148,50
1963,California,60,San Bernardino,San Bernardino,710,,3764,1586
1963,California,60,San Diego,San Diego,730,,8273,4094
1963,California,60,San Francisco,San Francisco,750,,6049,2561
1963,California,60,San Joaquin,San Joaquin,770,,1462,718
1963,California,60,San Luis Obispo,San Luis Obispo,790,,660,298
1963,California,60,San Mateo,San Mateo,810,,2247,1530
1963,California,60,Santa Barbara,Santa Barbara,830,,2106,579
1963,California,60,Santa Clara,Santa Clara,850,,4699,2388
1963,California,60,Santa Cruz,Santa Cruz,870,,845,243
1963,California,60,Shasta,Shasta,890,,421,263
1963,California,60,Sierra,Sierra,910,,10,9
1963,California,60,Siskiyou,Siskiyou,930,,206,89
1963,California,60,Solano,Solano,950,,783,376
1963,California,60,Sonoma,Sonoma,970,,927,471
1963,California,60,Stanislaus,Stanislaus,990,,1096,523
1963,California,60,Sutter,Sutter,1010,,163,102
1963,California,60,Tehama,Tehama,1030,,145,72
1963,California,60,Trinity,Trinity,1050,,47,19
1963,California,60,Tulare,Tulare,1070,,1257,410
1963,California,60,Tuolumne,Tuolumne,1090,,77,45
1963,California,60,Ventura,Ventura,1110,,1511,759
1963,California,60,Yolo,Yolo,1130,,316,202
1963,California,60,Yuba,Yuba,1150,,210,120
1963,Colorado,80,Adams,Adams,10,,556,316
1963,Colorado,80,Alamosa,Alamosa,30,,106,46
1963,Colorado,80,Arapahoe,Arapahoe,50,,967,423
1963,Colorado,80,Archuleta,Archuleta,70,,23,7
1963,Colorado,80,Baca,Baca,90,,55,19
1963,Colorado,80,Bent,Bent,110,,49,8
1963,Colorado,80,Boulder,Boulder,130,,838,269
1963,Colorado,80,Chaffee,Chaffee,150,,79,26
1963,Colorado,80,Cheyenne,Cheyenne,170,,19,5
1963,Colorado,80,Clear Creek,Clear Creek,190,,70,8
1963,Colorado,80,Conejos,Conejos,210,,44,12
1963,Colorado,80,Costilla,Costilla,230,,36,1
1963,Colorado,80,Crowley,Crowley,250,,31,4
1963,Colorado,80,Custer,Custer,270,,5,3
1963,Colorado,80,Delta,Delta,290,,124,43
1963,Colorado,80,Denver,Denver,310,,6164,2411
1963,Colorado,80,Dolores,Dolores,330,,18,2
1963,Colorado,80,Douglas,Douglas,350,,236,15
1963,Colorado,80,Eagle,Eagle,370,,20,12
1963,Colorado,80,Elbert,Elbert,390,,29,1
1963,Colorado,80,El Paso,El Paso,410,,1655,633
1963,Colorado,80,Fremont,Fremont,430,,165,59
1963,Colorado,80,Garfield,Garfield,450,,128,35
1963,Colorado,80,Gilpin,Gilpin,470,,40,8
1963,Colorado,80,Grand,Grand,490,,29,14
1963,Colorado,80,Gunnison,Gunnison,510,,62,8
1963,Colorado,80,Hinsdale,Hinsdale,530,,1,
1963,Colorado,80,Huerfano,Huerfano,550,,60,22
1963,Colorado,80,Jackson,Jackson,570,,29,7
1963,Colorado,80,Jefferson,Jefferson,590,,1116,904
1963,Colorado,80,Kiowa,Kiowa,610,,12,3
1963,Colorado,80,Kit Carson,Kit Carson,630,,65,7
1963,Colorado,80,Lake,Lake,650,,73,13
1963,Colorado,80,La Plata,La Plata,670,,176,50
1963,Colorado,80,Larimer,Larimer,690,,696,19
1963,Colorado,80,Las Animas,Las Animas,710,,150,27
1963,Colorado,80,Lincoln,Lincoln,730,,37,7
1963,Colorado,80,Logan,Logan,750,,172,45
1963,Colorado,80,Mesa,Mesa,770,,467,138
1963,Colorado,80,Mineral,Mineral,790,,11,2
1963,Colorado,80,Moffat,Moffat,810,,59,17
1963,Colorado,80,Montezuma,Montezuma,830,,122,42
1963,Colorado,80,Montrose,Montrose,850,,146,45
1963,Colorado,80,Morgan,Morgan,870,,157,33
1963,Colorado,80,Otero,Otero,890,,219,54
1963,Colorado,80,Ouray,Ouray,910,,17,5
1963,Colorado,80,Park,Park,930,,9,
1963,Colorado,80,Phillips,Phillips,950,,47,3
1963,Colorado,80,Pitkin,Pitkin,970,,34,8
1963,Colorado,80,Prowers,Prowers,990,,118,40
1963,Colorado,80,Pueblo,Pueblo,1010,,938,378
1963,Colorado,80,Rio Blanco,Rio Blanco,1030,,34,12
1963,Colorado,80,Rio Grande,Rio Grande,1050,,113,21
1963,Colorado,80,Routt,Routt,1070,,60,18
1963,Colorado,80,Saguache,Saguache,1090,,23,7
1963,Colorado,80,San Juan,San Juan,1110,,6,1
1963,Colorado,80,San Miguel,San Miguel,1130,,10,1
1963,Colorado,80,Sedgwick,Sedgwick,1150,,59,5
1963,Colorado,80,Summit,Summit,1170,,12,3
1963,Colorado,80,Teller,Teller,1190,,22,2
1963,Colorado,80,Washington,Washington,1210,,42,7
1963,Colorado,80,Weld,Weld,1230,,750,154
1963,Colorado,80,Yuma,Yuma,1250,,67,14
1963,Nevada,320,Churchill,Churchill,10,,216,99
1963,Nevada,320,Clark,Clark,30,,35449,4550
1963,Nevada,320,Douglas,Douglas,50,,637,120
1963,Nevada,320,Elko,Elko,70,,2234,121
1963,Nevada,320,Esmeralda,Esmeralda,90,,91,7
1963,Nevada,320,Eureka,Eureka,110,,35,1
1963,Nevada,320,Humboldt,Humboldt,130,,673,59
1963,Nevada,320,Lander,Lander,150,,17,25
1963,Nevada,320,Lincoln,Lincoln,170,,92,14
1963,Nevada,320,Lyon,Lyon,190,,69,30
1963,Nevada,320,Mineral,Mineral,210,,223,48
1963,Nevada,320,Nye,Nye,230,,157,60
1963,Nevada,320,Ormsby,Ormsby,250,,9153,384
1963,Nevada,320,Pershing,Pershing,270,,105,25
1963,Nevada,320,Storey,Storey,290,,290,17
1963,Nevada,320,Washoe,Washoe,310,,23382,4015
1963,Nevada,320,White Pine,White Pine,330,,410,107
1963,New Mexico,350,Bernalillo,Bernalillo,10,,27,7
1963,New Mexico,350,Catron,Catron,30,,632,
1963,New Mexico,350,Chaves,Chaves,50,,620,40
1963,New Mexico,350,Colfax,Colfax,70,,673,259
1963,New Mexico,350,Curry,Curry,90,,34,9
1963,New Mexico,350,De Baca,De Baca,110,,847,177
1963,New Mexico,350,Dona Ana,Do���a Ana,130,,508,325
1963,New Mexico,350,Eddy,Eddy,150,,224,71
1963,New Mexico,350,Guadalupe,Guadalupe,190,,11,2
1963,New Mexico,350,Harding,Harding,210,,655,24
1963,New Mexico,350,Hidalgo,Hidalgo,230,,661,238
1963,New Mexico,350,Lea,Lea,250,,163,
1963,New Mexico,350,Lincoln,Lincoln,270,,84,38
1963,New Mexico,350,Los Alamos,Los Alamos,280,,162,45
1963,New Mexico,350,Luna,Luna,290,,265,66
1963,New Mexico,350,McKinley,McKinley,310,,45,7
1963,New Mexico,350,Mora,Mora,330,,359,150
1963,New Mexico,350,Otero,Otero,350,,211,55
1963,New Mexico,350,Quay,Quay,370,,131,26
1963,New Mexico,350,Rio Arriba,Rio Arriba,390,,203,69
1963,New Mexico,350,Roosevelt,Roosevelt,410,,264,15
1963,New Mexico,350,Sandoval,Sandoval,430,,344,108
1963,New Mexico,350,San Juan,San Juan,450,,252,65
1963,New Mexico,350,San Miguel,San Miguel,470,,668,111
1963,New Mexico,350,Santa Fe,Santa Fe,490,,79,37
1963,New Mexico,350,Sierra,Sierra,510,,120,38
1963,New Mexico,350,Socorro,Socorro,530,,229,40
1963,New Mexico,350,Taos,Taos,550,,61,6
1963,New Mexico,350,Torrance,Torrance,570,,440,17
1963,New Mexico,350,Union,Union,590,,450,88
1963,Oregon,410,Baker,Baker,10,,89,39
1963,Oregon,410,Benton,Benton,30,,264,92
1963,Oregon,410,Clackamas,Clackamas,50,,798,305
1963,Oregon,410,Clatsop,Clatsop,70,,172,81
1963,Oregon,410,Columbia,Columbia,90,,116,11
1963,Oregon,410,Coos,Coos,110,,381,213
1963,Oregon,410,Crook,Crook,130,,77,23
1963,Oregon,410,Curry,Curry,150,,104,35
1963,Oregon,410,Deschutes,Deschutes,170,,145,100
1963,Oregon,410,Douglas,Douglas,190,,516,296
1963,Oregon,410,Gilliam,Gilliam,210,,9,6
1963,Oregon,410,Grant,Grant,230,,38,21
1963,Oregon,410,Harney,Harney,250,,28,18
1963,Oregon,410,Hood River,Hood River,270,,92,34
1963,Oregon,410,Jackson,Jackson,290,,454,316
1963,Oregon,410,Jefferson,Jefferson,310,,72,19
1963,Oregon,410,Josephine,Josephine,330,,202,119
1963,Oregon,410,Klamath,Klamath,350,,244,203
1963,Oregon,410,Lake,Lake,370,,26,22
1963,Oregon,410,Lane,Lane,390,,1259,693
1963,Oregon,410,Lincoln,Lincoln,410,,181,59
1963,Oregon,410,Linn,Linn,430,,462,214
1963,Oregon,410,Malheur,Malheur,450,,95,48
1963,Oregon,410,Marion,Marion,470,,1014,349
1963,Oregon,410,Morrow,Morrow,490,,22,5
1963,Oregon,410,Multnomah,Multnomah,510,,3230,2119
1963,Oregon,410,Polk,Polk,530,,173,93
1963,Oregon,410,Sherman,Sherman,550,,3,6
1963,Oregon,410,Tillamook,Tillamook,570,,114,52
1963,Oregon,410,Umatilla,Umatilla,590,,262,135
1963,Oregon,410,Union,Union,610,,123,35
1963,Oregon,410,Wallowa,Wallowa,630,,36,15
1963,Oregon,410,Wasco,Wasco,650,,135,62
1963,Oregon,410,Washington,Washington,670,,575,227
1963,Oregon,410,Wheeler,Wheeler,690,,11,
1963,Oregon,410,Yamhill,Yamhill,710,,264,115
1963,Texas,480,Anderson,Anderson,10,,238,82
1963,Texas,480,Andrews,Andrews,30,,136,49
1963,Texas,480,Angelina,Angelina,50,,436,195
1963,Texas,480,Aransas,Aransas,70,,129,31
1963,Texas,480,Archer,Archer,90,,99,11
1963,Texas,480,Armstrong,Armstrong,110,,35,2
1963,Texas,480,Atascosa,Atascosa,130,,208,34
1963,Texas,480,Austin,Austin,150,,113,24
1963,Texas,480,Bailey,Bailey,170,,129,25
1963,Texas,480,Bandera,Bandera,190,,39,21
1963,Texas,480,Bastrop,Bastrop,210,,149,23
1963,Texas,480,Baylor,Baylor,230,,62,18
1963,Texas,480,Bee,Bee,250,,202,56
1963,Texas,480,Bell,Bell,270,,1197,552
1963,Texas,480,Bexar,Bexar,290,,6075,2797
1963,Texas,480,Blanco,Blanco,310,,34,12
1963,Texas,480,Borden,Borden,330,,10,2
1963,Texas,480,Bosque,Bosque,350,,95,29
1963,Texas,480,Bowie,Bowie,370,,817,266
1963,Texas,480,Brazoria,Brazoria,390,,768,275
1963,Texas,480,Brazos,Brazos,410,,462,131
1963,Texas,480,Brewster,Brewster,430,,74,10
1963,Texas,480,Briscoe,Briscoe,450,,24,12
1963,Texas,480,Brooks,Brooks,470,,90,11
1963,Texas,480,Brown,Brown,490,,272,2
1963,Texas,480,Burleson,Burleson,510,,90,21
1963,Texas,480,Burnet,Burnet,530,,91,18
1963,Texas,480,Caldwell,Caldwell,550,,145,30
1963,Texas,480,Calhoun,Calhoun,570,,155,57
1963,Texas,480,Callahan,Callahan,590,,85,19
1963,Texas,480,Cameron,Cameron,610,,1212,263
1963,Texas,480,Camp,Camp,630,,78,30
1963,Texas,480,Carson,Carson,650,,72,24
1963,Texas,480,Cass,Cass,670,,169,71
1963,Texas,480,Castro,Castro,690,,91,12
1963,Texas,480,Chambers,Chambers,710,,264,36
1963,Texas,480,Cherokee,Cherokee,730,,294,84
1963,Texas,480,Childress,Childress,750,,66,16
1963,Texas,480,Clay,Clay,770,,177,17
1963,Texas,480,Cochran,Cochran,790,,74,12
1963,Texas,480,Coke,Coke,810,,15,5
1963,Texas,480,Coleman,Coleman,830,,130,39
1963,Texas,480,Collin,Collin,850,,570,94
1963,Texas,480,Collingsworth,Collingsworth,870,,175,22
1963,Texas,480,Colorado,Colorado,890,,141,22
1963,Texas,480,Comal,Comal,910,,298,64
1963,Texas,480,Comanche,Comanche,930,,115,87
1963,Texas,480,Concho,Concho,950,,23,2
1963,Texas,480,Cooke,Cooke,970,,805,77
1963,Texas,480,Coryell,Coryell,990,,164,61
1963,Texas,480,Cottle,Cottle,1010,,46,9
1963,Texas,480,Crane,Crane,1030,,57,11
1963,Texas,480,Crockett,Crockett,1050,,37,7
1963,Texas,480,Crosby,Crosby,1070,,132,25
1963,Texas,480,Culberson,Culberson,1090,,19,8
1963,Texas,480,Dallam,Dallam,1110,,68,25
1963,Texas,480,Dallas,Dallas,1130,,10817,6186
1963,Texas,480,Dawson,Dawson,1150,,254,64
1963,Texas,480,Deaf Smith,Deaf Smith,1170,,158,29
1963,Texas,480,Delta,Delta,1190,,61,13
1963,Texas,480,Denton,Denton,1210,,845,201
1963,Texas,480,DeWitt,DeWitt,1230,,158,144
1963,Texas,480,Dickens,Dickens,1250,,56,23
1963,Texas,480,Dimmit,Dimmit,1270,,105,13
1963,Texas,480,Donley,Donley,1290,,50,3
1963,Texas,480,Duval,Duval,1310,,126,20
1963,Texas,480,Eastland,Eastland,1330,,164,66
1963,Texas,480,Ector,Ector,1350,,666,508
1963,Texas,480,Edwards,Edwards,1370,,12,6
1963,Texas,480,Ellis,Ellis,1390,,485,109
1963,Texas,480,El Paso,El Paso,1410,,2912,1137
1963,Texas,480,Erath,Erath,1430,,199,51
1963,Texas,480,Falls,Falls,1450,,265,39
1963,Texas,480,Fannin,Fannin,1470,,237,67
1963,Texas,480,Fayette,Fayette,1490,,135,29
1963,Texas,480,Fisher,Fisher,1510,,63,17
1963,Texas,480,Floyd,Floyd,1530,,136,29
1963,Texas,480,Foard,Foard,1550,,38,5
1963,Texas,480,Fort Bend,Fort Bend,1570,,1349,88
1963,Texas,480,Franklin,Franklin,1590,,55,13
1963,Texas,480,Freestone,Freestone,1610,,95,38
1963,Texas,480,Frio,Frio,1630,,106,15
1963,Texas,480,Gaines,Gaines,1650,,201,32
1963,Texas,480,Galveston,Galveston,1670,,1418,642
1963,Texas,480,Garza,Garza,1690,,84,32
1963,Texas,480,Gillespie,Gillespie,1710,,90,16
1963,Texas,480,Glasscock,Glasscock,1730,,8,1
1963,Texas,480,Goliad,Goliad,1750,,39,10
1963,Texas,480,Gonzales,Gonzales,1770,,152,27
1963,Texas,480,Gray,Gray,1790,,275,127
1963,Texas,480,Grayson,Grayson,1810,,731,308
1963,Texas,480,Gregg,Gregg,1830,,749,345
1963,Texas,480,Grimes,Grimes,1850,,115,50
1963,Texas,480,Guadalupe,Guadalupe,1870,,1262,81
1963,Texas,480,Hale,Hale,1890,,437,107
1963,Texas,480,Hall,Hall,1910,,79,13
1963,Texas,480,Hamilton,Hamilton,1930,,53,13
1963,Texas,480,Hansford,Hansford,1950,,47,9
1963,Texas,480,Hardeman,Hardeman,1970,,81,14
1963,Texas,480,Hardin,Hardin,1990,,424,94
1963,Texas,480,Harris,Harris,2010,,11686,6057
1963,Texas,480,Harrison,Harrison,2030,,843,142
1963,Texas,480,Hartley,Hartley,2050,,2,2
1963,Texas,480,Haskell,Haskell,2070,,108,34
1963,Texas,480,Hays,Hays,2090,,201,39
1963,Texas,480,Hemphill,Hemphill,2110,,31,9
1963,Texas,480,Henderson,Henderson,2130,,253,85
1963,Texas,480,Hidalgo,Hidalgo,2150,,1525,313
1963,Texas,480,Hill,Hill,2170,,247,52
1963,Texas,480,Hockley,Hockley,2190,,194,63
1963,Texas,480,Hood,Hood,2210,,310,11
1963,Texas,480,Hopkins,Hopkins,2230,,174,79
1963,Texas,480,Houston,Houston,2250,,147,
1963,Texas,480,Howard,Howard,2270,,440,181
1963,Texas,480,Hudspeth,Hudspeth,2290,,28,4
1963,Texas,480,Hunt,Hunt,2310,,373,105
1963,Texas,480,Hutchinson,Hutchinson,2330,,311,10
1963,Texas,480,Irion,Irion,2350,,31,5
1963,Texas,480,Jack,Jack,2370,,92,17
1963,Texas,480,Jackson,Jackson,2390,,128,41
1963,Texas,480,Jasper,Jasper,2410,,230,95
1963,Texas,480,Jeff Davis,Jeff Davis,2430,,6,2
1963,Texas,480,Jefferson,Jefferson,2450,,2217,984
1963,Texas,480,Jim Hogg,Jim Hogg,2470,,33,7
1963,Texas,480,Jim Wells,Jim Wells,2490,,324,93
1963,Texas,480,Johnson,Johnson,2510,,389,132
1963,Texas,480,Jones,Jones,2530,,253,54
1963,Texas,480,Karnes,Karnes,2550,,123,23
1963,Texas,480,Kaufman,Kaufman,2570,,328,66
1963,Texas,480,Kendall,Kendall,2590,,81,10
1963,Texas,480,Kenedy,Kenedy,2610,,7,
1963,Texas,480,Kent,Kent,2630,,21,4
1963,Texas,480,Kerr,Kerr,2650,,164,54
1963,Texas,480,Kimble,Kimble,2670,,39,10
1963,Texas,480,King,King,2690,,1,1
1963,Texas,480,Kinney,Kinney,2710,,23,7
1963,Texas,480,Kleberg,Kleberg,2730,,329,70
1963,Texas,480,Knox,Knox,2750,,72,19
1963,Texas,480,Lamar,Lamar,2770,,366,102
1963,Texas,480,Lamb,Lamb,2790,,193,54
1963,Texas,480,Lampasas,Lampasas,2810,,119,19
1963,Texas,480,La Salle,La Salle,2830,,54,17
1963,Texas,480,Lavaca,Lavaca,2850,,139,27
1963,Texas,480,Lee,Lee,2870,,88,10
1963,Texas,480,Leon,Leon,2890,,53,24
1963,Texas,480,Liberty,Liberty,2910,,870,127
1963,Texas,480,Limestone,Limestone,2930,,179,54
1963,Texas,480,Lipscomb,Lipscomb,2950,,24,
1963,Texas,480,Live Oak,Live Oak,2970,,62,10
1963,Texas,480,Llano,Llano,2990,,43,25
1963,Texas,480,Loving,Loving,3010,,5,
1963,Texas,480,Lubbock,Lubbock,3030,,1862,741
1963,Texas,480,Lynn,Lynn,3050,,115,24
1963,Texas,480,McCulloch,McCulloch,3070,,82,25
1963,Texas,480,McLennan,McLennan,3090,,1447,599
1963,Texas,480,McMullen,McMullen,3110,,10,1
1963,Texas,480,Madison,Madison,3130,,63,19
1963,Texas,480,Marion,Marion,3150,,124,16
1963,Texas,480,Martin,Martin,3170,,80,4
1963,Texas,480,Mason,Mason,3190,,30,7
1963,Texas,480,Matagorda,Matagorda,3210,,289,91
1963,Texas,480,Maverick,Maverick,3230,,143,17
1963,Texas,480,Medina,Medina,3250,,127,32
1963,Texas,480,Menard,Menard,3270,,24,11
1963,Texas,480,Midland,Midland,3290,,586,315
1963,Texas,480,Milam,Milam,3310,,217,40
1963,Texas,480,Mills,Mills,3330,,41,8
1963,Texas,480,Mitchell,Mitchell,3350,,129,40
1963,Texas,480,Montague,Montague,3370,,144,57
1963,Texas,480,Montgomery,Montgomery,3390,,662,111
1963,Texas,480,Moore,Moore,3410,,119,39
1963,Texas,480,Morris,Morris,3430,,105,35
1963,Texas,480,Motley,Motley,3450,,27,2
1963,Texas,480,Nacogdoches,Nacogdoches,3470,,243,92
1963,Texas,480,Navarro,Navarro,3490,,369,92
1963,Texas,480,Newton,Newton,3510,,162,20
1963,Texas,480,Nolan,Nolan,3530,,215,67
1963,Texas,480,Nueces,Nueces,3550,,2271,661
1963,Texas,480,Ochiltree,Ochiltree,3570,,114,37
1963,Texas,480,Oldham,Oldham,3590,,30,4
1963,Texas,480,Orange,Orange,3610,,1003,383
1963,Texas,480,Palo Pinto,Palo Pinto,3630,,,152
1963,Texas,480,Panola,Panola,3650,,120,55
1963,Texas,480,Parker,Parker,3670,,1000,86
1963,Texas,480,Parmer,Parmer,3690,,101,28
1963,Texas,480,Pecos,Pecos,3710,,84,35
1963,Texas,480,Polk,Polk,3730,,159,51
1963,Texas,480,Potter,Potter,3750,,1516,619
1963,Texas,480,Presidio,Presidio,3770,,37,9
1963,Texas,480,Rains,Rains,3790,,50,9
1963,Texas,480,Randall,Randall,3810,,186,191
1963,Texas,480,Reagan,Reagan,3830,,29,7
1963,Texas,480,Real,Real,3850,,6,
1963,Texas,480,Red River,Red River,3870,,152,30
1963,Texas,480,Reeves,Reeves,3890,,206,49
1963,Texas,480,Refugio,Refugio,3910,,79,19
1963,Texas,480,Roberts,Roberts,3930,,11,2
1963,Texas,480,Robertson,Robertson,3950,,121,40
1963,Texas,480,Rockwall,Rockwall,3970,,664,17
1963,Texas,480,Runnels,Runnels,3990,,124,36
1963,Texas,480,Rusk,Rusk,4010,,295,106
1963,Texas,480,Sabine,Sabine,4030,,72,28
1963,Texas,480,San Augustine,San Augustine,4050,,,20
1963,Texas,480,San Jacinto,San Jacinto,4070,,144,19
1963,Texas,480,San Patricio,San Patricio,4090,,353,144
1963,Texas,480,San Saba,San Saba,4110,,57,17
1963,Texas,480,Schleicher,Schleicher,4130,,28,10
1963,Texas,480,Scurry,Scurry,4150,,175,99
1963,Texas,480,Shackelford,Shackelford,4170,,53,11
1963,Texas,480,Shelby,Shelby,4190,,722,73
1963,Texas,480,Sherman,Sherman,4210,,16,2
1963,Texas,480,Smith,Smith,4230,,820,515
1963,Texas,480,Somervell,Somervell,4250,,80,8
1963,Texas,480,Starr,Starr,4270,,184,10
1963,Texas,480,Stephens,Stephens,4290,,102,44
1963,Texas,480,Sterling,Sterling,4310,,9,1
1963,Texas,480,Stonewall,Stonewall,4330,,30,11
1963,Texas,480,Sutton,Sutton,4350,,23,9
1963,Texas,480,Swisher,Swisher,4370,,122,31
1963,Texas,480,Tarrant,Tarrant,4390,,4716,3194
1963,Texas,480,Taylor,Taylor,4410,,1056,500
1963,Texas,480,Terrell,Terrell,4430,,13,4
1963,Texas,480,Terry,Terry,4450,,215,56
1963,Texas,480,Throckmorton,Throckmorton,4470,,21,8
1963,Texas,480,Titus,Titus,4490,,172,49
1963,Texas,480,Tom Green,Tom Green,4510,,677,320
1963,Texas,480,Travis,Travis,4530,,2433,975
1963,Texas,480,Trinity,Trinity,4550,,94,32
1963,Texas,480,Tyler,Tyler,4570,,162,34
1963,Texas,480,Upshur,Upshur,4590,,197,57
1963,Texas,480,Upton,Upton,4610,,63,29
1963,Texas,480,Uvalde,Uvalde,4630,,143,47
1963,Texas,480,Val Verde,Val Verde,4650,,211,50
1963,Texas,480,Van Zandt,Van Zandt,4670,,177,63
1963,Texas,480,Victoria,Victoria,4690,,459,133
1963,Texas,480,Walker,Walker,4710,,310,37
1963,Texas,480,Waller,Waller,4730,,142,25
1963,Texas,480,Ward,Ward,4750,,127,59
1963,Texas,480,Washington,Washington,4770,,169,25
1963,Texas,480,Webb,Webb,4790,,786,96
1963,Texas,480,Wharton,Wharton,4810,,339,67
1963,Texas,480,Wheeler,Wheeler,4830,,120,23
1963,Texas,480,Wichita,Wichita,4850,,1869,601
1963,Texas,480,Wilbarger,Wilbarger,4870,,445,71
1963,Texas,480,Willacy,Willacy,4890,,198,30
1963,Texas,480,Williamson,Williamson,4910,,309,68
1963,Texas,480,Wilson,Wilson,4930,,130,14
1963,Texas,480,Winkler,Winkler,4950,,95,47
1963,Texas,480,Wise,Wise,4970,,247,37
1963,Texas,480,Wood,Wood,4990,,179,54
1963,Texas,480,Yoakum,Yoakum,5010,,74,14
1963,Texas,480,Young,Young,5030,,147,56
1963,Texas,480,Zapata,Zapata,5050,,42,4
1963,Texas,480,Zavala,Zavala,5070,,97,36
1963,Utah,490,Beaver,Beaver,10,,20,4
1963,Utah,490,Box Elder,Box Elder,30,,150,45
1963,Utah,490,Cache,Cache,50,,1110,54
1963,Utah,490,Carbon,Carbon,70,,122,35
1963,Utah,490,Daggett,Daggett,90,,8,2
1963,Utah,490,Davis,Davis,110,,281,214
1963,Utah,490,Duchesne,Duchesne,130,,43,17
1963,Utah,490,Emery,Emery,150,,29,6
1963,Utah,490,Garfield,Garfield,170,,8,2
1963,Utah,490,Grand,Grand,190,,69,22
1963,Utah,490,Iron,Iron,210,,58,20
1963,Utah,490,Juab,Juab,230,,26,5
1963,Utah,490,Kane,Kane,250,,16,7
1963,Utah,490,Millard,Millard,270,,34,14
1963,Utah,490,Morgan,Morgan,290,,19,5
1963,Utah,490,Piute,Piute,310,,10,5
1963,Utah,490,Rich,Rich,330,,21,2
1963,Utah,490,Salt Lake,Salt Lake,350,,3666,1354
1963,Utah,490,San Juan,San Juan,370,,34,10
1963,Utah,490,Sanpete,Sanpete,390,,558,8
1963,Utah,490,Sevier,Sevier,410,,64,21
1963,Utah,490,Summit,Summit,430,,41,9
1963,Utah,490,Tooele,Tooele,450,,103,50
1963,Utah,490,Uintah,Uintah,470,,85,37
1963,Utah,490,Utah,Utah,490,,474,239
1963,Utah,490,Wasatch,Wasatch,510,,44,13
1963,Utah,490,Washington,Washington,530,,505,40
1963,Utah,490,Wayne,Wayne,550,,11,
1963,Utah,490,Weber,Weber,570,,638,419
1963,Utah,490,County not stated,County not stated,9998,,16,
1963,Washington,530,Adams,Adams,10,,47,18
1963,Washington,530,Asotin,Asotin,30,,103,45
1963,Washington,530,Benton,Benton,50,,191,179
1963,Washington,530,Chelan,Chelan,70,,371,101
1963,Washington,530,Clallam,Clallam,90,,233,121
1963,Washington,530,Clark,Clark,110,,2891,374
1963,Washington,530,Columbia,Columbia,130,,70,14
1963,Washington,530,Cowlitz,Cowlitz,150,,631,179
1963,Washington,530,Douglas,Douglas,170,,26,39
