GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AE7001
GIS Join Match Code,Data File Year,State Name,State Code,County Name,County Code,Area name,Average value of farmland and buildings per acre
"G1901210","1850","Iowa","190","Madison","1210","Madison",3
"G1901230","1850","Iowa","190","Mahaska","1230","Mahaska",6
"G1901250","1850","Iowa","190","Marion","1250","Marion",4
"G1901270","1850","Iowa","190","Marshall","1270","Marshall",5
"G1901350","1850","Iowa","190","Monroe","1350","Monroe",5
"G1901390","1850","Iowa","190","Muscatine","1390","Muscatine",6
"G1901450","1850","Iowa","190","Page","1450","Page",9
"G1901530","1850","Iowa","190","Polk","1530","Polk",5
"G1901550","1850","Iowa","190","Pottawattamie","1550","Pottawattamie",7
"G1901570","1850","Iowa","190","Poweshiek","1570","Poweshiek",4
"G1901630","1850","Iowa","190","Scott","1630","Scott",7
"G1901730","1850","Iowa","190","Taylor","1730","Taylor",7
"G1901770","1850","Iowa","190","Van Buren","1770","Van Buren",4
"G1901790","1850","Iowa","190","Wapello","1790","Wapello",6
"G1901810","1850","Iowa","190","Warren","1810","Warren",3
"G1901830","1850","Iowa","190","Washington","1830","Washington",6
"G1901850","1850","Iowa","190","Wayne","1850","Wayne",2
"G2100010","1850","Kentucky","210","Adair","0010","Adair",3
"G2100030","1850","Kentucky","210","Allen","0030","Allen",4
"G2100050","1850","Kentucky","210","Anderson","0050","Anderson",11
"G2100070","1850","Kentucky","210","Ballard","0070","Ballard",3
"G2100090","1850","Kentucky","210","Barren","0090","Barren",4
"G2100110","1850","Kentucky","210","Bath","0110","Bath",17
"G2100150","1850","Kentucky","210","Boone","0150","Boone",26
"G2100170","1850","Kentucky","210","Bourbon","0170","Bourbon",46
"G2100210","1850","Kentucky","210","Boyle","0210","Boyle",24
"G2100230","1850","Kentucky","210","Bracken","0230","Bracken",12
"G2100250","1850","Kentucky","210","Breathitt","0250","Breathitt",1
"G2100270","1850","Kentucky","210","Breckinridge","0270","Breckinridge",4
"G2100290","1850","Kentucky","210","Bullitt","0290","Bullitt",6
"G2100310","1850","Kentucky","210","Butler","0310","Butler",2
"G2100330","1850","Kentucky","210","Caldwell","0330","Caldwell",4
"G2100350","1850","Kentucky","210","Calloway","0350","Calloway",2
"G2100370","1850","Kentucky","210","Campbell","0370","Campbell",26
"G2100410","1850","Kentucky","210","Carroll","0410","Carroll",15
"G2100430","1850","Kentucky","210","Carter","0430","Carter",2
"G2100450","1850","Kentucky","210","Casey","0450","Casey",4
"G2100470","1850","Kentucky","210","Christian","0470","Christian",9
"G2100490","1850","Kentucky","210","Clark","0490","Clark",26
"G2100510","1850","Kentucky","210","Clay","0510","Clay",2
"G2100530","1850","Kentucky","210","Clinton","0530","Clinton",2
"G2100550","1850","Kentucky","210","Crittenden","0550","Crittenden",3
"G2100570","1850","Kentucky","210","Cumberland","0570","Cumberland",4
"G2100590","1850","Kentucky","210","Daviess","0590","Daviess",5
"G2100610","1850","Kentucky","210","Edmonson","0610","Edmonson",3
"G2100650","1850","Kentucky","210","Estill","0650","Estill",4
"G2100670","1850","Kentucky","210","Fayette","0670","Fayette",54
"G2100690","1850","Kentucky","210","Fleming","0690","Fleming",13
"G2100710","1850","Kentucky","210","Floyd","0710","Floyd",3
"G2100730","1850","Kentucky","210","Franklin","0730","Franklin",15
"G2100750","1850","Kentucky","210","Fulton","0750","Fulton",6
"G2100770","1850","Kentucky","210","Gallatin","0770","Gallatin",14
"G2100790","1850","Kentucky","210","Garrard","0790","Garrard",17
"G2100810","1850","Kentucky","210","Grant","0810","Grant",10
"G2100830","1850","Kentucky","210","Graves","0830","Graves",3
"G2100850","1850","Kentucky","210","Grayson","0850","Grayson",2
"G2100870","1850","Kentucky","210","Green","0870","Green",5
"G2100890","1850","Kentucky","210","Greenup","0890","Greenup",5
"G2100910","1850","Kentucky","210","Hancock","0910","Hancock",7
"G2100930","1850","Kentucky","210","Hardin","0930","Hardin",4
"G2100950","1850","Kentucky","210","Harlan","0950","Harlan",1
"G2100970","1850","Kentucky","210","Harrison","0970","Harrison",17
"G2100990","1850","Kentucky","210","Hart","0990","Hart",3
"G2101010","1850","Kentucky","210","Henderson","1010","Henderson",9
"G2101030","1850","Kentucky","210","Henry","1030","Henry",16
"G2101050","1850","Kentucky","210","Hickman","1050","Hickman",4
"G2101070","1850","Kentucky","210","Hopkins","1070","Hopkins",4
"G2101110","1850","Kentucky","210","Jefferson","1110","Jefferson",34
"G2101130","1850","Kentucky","210","Jessamine","1130","Jessamine",30
"G2101150","1850","Kentucky","210","Johnson","1150","Johnson",2
"G2101170","1850","Kentucky","210","Kenton","1170","Kenton",31
"G2101210","1850","Kentucky","210","Knox","1210","Knox",3
"G2101230","1850","Kentucky","210","Larue","1230","Larue",5
"G2101250","1850","Kentucky","210","Laurel","1250","Laurel",1
"G2101270","1850","Kentucky","210","Lawrence","1270","Lawrence",2
"G2101330","1850","Kentucky","210","Letcher","1330","Letcher",2
"G2101350","1850","Kentucky","210","Lewis","1350","Lewis",7
"G2101370","1850","Kentucky","210","Lincoln","1370","Lincoln",14
"G2101390","1850","Kentucky","210","Livingston","1390","Livingston",4
"G2101410","1850","Kentucky","210","Logan","1410","Logan",7
"G2101450","1850","Kentucky","210","McCracken","1450","Mccracken",5
"G2101510","1850","Kentucky","210","Madison","1510","Madison",19
"G2101550","1850","Kentucky","210","Marion","1550","Marion",12
"G2101570","1850","Kentucky","210","Marshall","1570","Marshall",2
"G2101610","1850","Kentucky","210","Mason","1610","Mason",32
"G2101630","1850","Kentucky","210","Meade","1630","Meade",5
"G2101670","1850","Kentucky","210","Mercer","1670","Mercer",21
"G2101710","1850","Kentucky","210","Monroe","1710","Monroe",3
"G2101730","1850","Kentucky","210","Montgomery","1730","Montgomery",14
"G2101750","1850","Kentucky","210","Morgan","1750","Morgan",2
"G2101770","1850","Kentucky","210","Muhlenberg","1770","Muhlenberg",3
"G2101790","1850","Kentucky","210","Nelson","1790","Nelson",14
"G2101810","1850","Kentucky","210","Nicholas","1810","Nicholas",20
"G2101830","1850","Kentucky","210","Ohio","1830","Ohio",4
"G2101850","1850","Kentucky","210","Oldham","1850","Oldham",17
"G2101870","1850","Kentucky","210","Owen","1870","Owen",11
"G2101890","1850","Kentucky","210","Owsley","1890","Owsley",1
"G2101910","1850","Kentucky","210","Pendleton","1910","Pendleton",8
"G2101930","1850","Kentucky","210","Perry","1930","Perry",1
"G2101950","1850","Kentucky","210","Pike","1950","Pike",2
"G2101990","1850","Kentucky","210","Pulaski","1990","Pulaski",3
"G2102030","1850","Kentucky","210","Rockcastle","2030","Rockcastle",3
"G2102070","1850","Kentucky","210","Russell","2070","Russell",3
"G2102090","1850","Kentucky","210","Scott","2090","Scott",32
"G2102110","1850","Kentucky","210","Shelby","2110","Shelby",27
"G2102130","1850","Kentucky","210","Simpson","2130","Simpson",6
"G2102150","1850","Kentucky","210","Spencer","2150","Spencer",16
"G2102170","1850","Kentucky","210","Taylor","2170","Taylor",5
"G2102190","1850","Kentucky","210","Todd","2190","Todd",7
"G2102210","1850","Kentucky","210","Trigg","2210","Trigg",11
"G2102230","1850","Kentucky","210","Trimble","2230","Trimble",13
"G2102250","1850","Kentucky","210","Union","2250","Union",6
"G2102270","1850","Kentucky","210","Warren","2270","Warren",7
"G2102290","1850","Kentucky","210","Washington","2290","Washington",12
"G2102310","1850","Kentucky","210","Wayne","2310","Wayne",3
"G2102350","1850","Kentucky","210","Whitley","2350","Whitley",2
"G2102390","1850","Kentucky","210","Woodford","2390","Woodford",38
"G2200050","1850","Louisiana","220","Ascension","0050","Ascension",68
"G2200070","1850","Louisiana","220","Assumption","0070","Assumption",46
"G2200090","1850","Louisiana","220","Avoyelles","0090","Avoyelles",8
"G2200130","1850","Louisiana","220","Bienville","0130","Bienville",4
"G2200150","1850","Louisiana","220","Bossier","0150","Bossier",5
"G2200170","1850","Louisiana","220","Caddo","0170","Caddo",5
"G2200190","1850","Louisiana","220","Calcasieu","0190","Calcasieu",3
"G2200210","1850","Louisiana","220","Caldwell","0210","Caldwell",7
"G2200250","1850","Louisiana","220","Catahoula","0250","Catahoula",6
"G2200270","1850","Louisiana","220","Claiborne","0270","Claiborne",4
"G2200290","1850","Louisiana","220","Concordia","0290","Concordia",17
"G2200310","1850","Louisiana","220","De Soto","0310","De Soto",5
"G2200330","1850","Louisiana","220","East Baton Rouge","0330","East Baton Rouge",14
"G2200370","1850","Louisiana","220","East Feliciana","0370","East Feliciana",7
"G2200410","1850","Louisiana","220","Franklin","0410","Franklin",6
"G2200470","1850","Louisiana","220","Iberville","0470","Iberville",34
"G2200490","1850","Louisiana","220","Jackson","0490","Jackson",5
"G2200510","1850","Louisiana","220","Jefferson","0510","Jefferson",27
"G2200550","1850","Louisiana","220","Lafayette","0550","Lafayette",4
"G2200570","1850","Louisiana","220","Lafourche","0570","Lafourche",26
"G2200630","1850","Louisiana","220","Livingston","0630","Livingston",3
"G2200650","1850","Louisiana","220","Madison","0650","Madison",15
"G2200670","1850","Louisiana","220","Morehouse","0670","Morehouse",8
"G2200690","1850","Louisiana","220","Natchitoches","0690","Natchitoches",6
"G2200710","1850","Louisiana","220","Orleans","0710","Orleans",55
"G2200730","1850","Louisiana","220","Ouachita","0730","Ouachita",10
"G2200750","1850","Louisiana","220","Plaquemines","0750","Plaquemines",34
"G2200770","1850","Louisiana","220","Pointe Coupee","0770","Pointe Coupee",13
"G2200790","1850","Louisiana","220","Rapides","0790","Rapides",14
"G2200850","1850","Louisiana","220","Sabine","0850","Sabine",3
"G2200870","1850","Louisiana","220","St Bernard","0870","St Bernard",40
"G2200890","1850","Louisiana","220","St Charles","0890","St Charles",21
"G2200910","1850","Louisiana","220","St Helena","0910","St Helena",2
"G2200930","1850","Louisiana","220","St James","0930","St James",28
"G2200950","1850","Louisiana","220","St John The Baptist","0950","St John The Baptist",31
"G2200970","1850","Louisiana","220","St Landry","0970","St Landry",7
"G2200990","1850","Louisiana","220","St Martin","0990","St Martin",8
"G2201010","1850","Louisiana","220","St Mary","1010","St Mary",10
"G2201030","1850","Louisiana","220","St Tammany","1030","St Tammany",2
"G2201070","1850","Louisiana","220","Tensas","1070","Tensas",11
"G2201090","1850","Louisiana","220","Terrebonne","1090","Terrebonne",17
"G2201110","1850","Louisiana","220","Union","1110","Union",4
"G2201130","1850","Louisiana","220","Vermilion","1130","Vermilion",2
"G2201170","1850","Louisiana","220","Washington","1170","Washington",1
"G2201210","1850","Louisiana","220","West Baton Rouge","1210","West Baton Rouge",29
"G2201250","1850","Louisiana","220","West Feliciana","1250","West Feliciana",17
"G2300010","1850","Maine","230","Androscoggin [*created 1854]","0010","Androscoggin",4
"G2300050","1850","Maine","230","Cumberland","0050","Cumberland",18
"G2300070","1850","Maine","230","Franklin","0070","Franklin",8
"G2300090","1850","Maine","230","Hancock","0090","Hancock",9
"G2300110","1850","Maine","230","Kennebec","0110","Kennebec",8
"G2300150","1850","Maine","230","Lincoln","0150","Lincoln",15
"G2300170","1850","Maine","230","Oxford","0170","Oxford",9
"G2300190","1850","Maine","230","Penobscot","0190","Penobscot",10
"G2300210","1850","Maine","230","Piscataquis","0210","Piscataquis",7
"G2300250","1850","Maine","230","Somerset","0250","Somerset",9
"G2300270","1850","Maine","230","Waldo","0270","Waldo",12
"G2300290","1850","Maine","230","Washington","0290","Washington",9
"G2300310","1850","Maine","230","York","0310","York",19
"G2400010","1850","Maryland","240","Allegany","0010","Allegany",9
"G2400030","1850","Maryland","240","Anne Arundel","0030","Anne Arundel",19
"G2400050","1850","Maryland","240","Baltimore","0050","Baltimore",35
"G2400090","1850","Maryland","240","Calvert","0090","Calvert",14
"G2400110","1850","Maryland","240","Caroline","0110","Caroline",6
"G2400130","1850","Maryland","240","Carroll","0130","Carroll",24
"G2400150","1850","Maryland","240","Cecil","0150","Cecil",29
"G2400170","1850","Maryland","240","Charles","0170","Charles",7
"G2400190","1850","Maryland","240","Dorchester","0190","Dorchester",12
"G2400210","1850","Maryland","240","Frederick","0210","Frederick",31
"G2400250","1850","Maryland","240","Harford","0250","Harford",20
"G2400290","1850","Maryland","240","Kent","0290","Kent",18
"G2400310","1850","Maryland","240","Montgomery","0310","Montgomery",11
"G2400330","1850","Maryland","240","Prince Georges","0330","Prince Georges",20
"G2400350","1850","Maryland","240","Queen Anne's","0350","Queen Anne's",14
"G2400370","1850","Maryland","240","St Mary's","0370","St Mary's",11
"G2400390","1850","Maryland","240","Somerset","0390","Somerset",11
"G2400410","1850","Maryland","240","Talbot","0410","Talbot",22
"G2400430","1850","Maryland","240","Washington","0430","Washington",38
"G2400470","1850","Maryland","240","Worcester","0470","Worcester",9
"G2500010","1850","Massachusetts","250","Barnstable","0010","Barnstable",18
"G2500030","1850","Massachusetts","250","Berkshire","0030","Berkshire",21
"G2500050","1850","Massachusetts","250","Bristol","0050","Bristol",34
"G2500070","1850","Massachusetts","250","Dukes","0070","Dukes",20
"G2500090","1850","Massachusetts","250","Essex","0090","Essex",46
"G2500110","1850","Massachusetts","250","Franklin","0110","Franklin",21
"G2500130","1850","Massachusetts","250","Hampden","0130","Hampden",24
"G2500150","1850","Massachusetts","250","Hampshire","0150","Hampshire",24
"G2500170","1850","Massachusetts","250","Middlesex","0170","Middlesex",27
"G2500190","1850","Massachusetts","250","Nantucket","0190","Nantucket",18
"G2500210","1850","Massachusetts","250","Norfolk","0210","Norfolk",77
"G2500230","1850","Massachusetts","250","Plymouth","0230","Plymouth",27
"G2500250","1850","Massachusetts","250","Suffolk","0250","Suffolk",176
"G2500270","1850","Massachusetts","250","Worcester","0270","Worcester",29
"G2600050","1850","Michigan","260","Allegan","0050","Allegan",11
"G2600150","1850","Michigan","260","Barry","0150","Barry",7
"G2600210","1850","Michigan","260","Berrien","0210","Berrien",11
"G2600230","1850","Michigan","260","Branch","0230","Branch",11
"G2600250","1850","Michigan","260","Calhoun","0250","Calhoun",12
"G2600270","1850","Michigan","260","Cass","0270","Cass",11
"G2600370","1850","Michigan","260","Clinton","0370","Clinton",8
"G2600450","1850","Michigan","260","Eaton","0450","Eaton",9
"G2600490","1850","Michigan","260","Genesee","0490","Genesee",10
"G2600590","1850","Michigan","260","Hillsdale","0590","Hillsdale",12
"G2600650","1850","Michigan","260","Ingham","0650","Ingham",8
"G2600670","1850","Michigan","260","Ionia","0670","Ionia",9
"G2600750","1850","Michigan","260","Jackson","0750","Jackson",11
"G2600770","1850","Michigan","260","Kalamazoo","0770","Kalamazoo",13
"G2600810","1850","Michigan","260","Kent","0810","Kent",9
"G2600870","1850","Michigan","260","Lapeer","0870","Lapeer",10
"G2600910","1850","Michigan","260","Lenawee","0910","Lenawee",15
"G2600930","1850","Michigan","260","Livingston","0930","Livingston",10
"G2600990","1850","Michigan","260","Macomb","0990","Macomb",14
"G2601110","1850","Michigan","260","Midland","1110","Midland",9
"G2601150","1850","Michigan","260","Monroe","1150","Monroe",12
"G2601170","1850","Michigan","260","Montcalm","1170","Montcalm",7
"G2601230","1850","Michigan","260","Newaygo","1230","Newaygo",6
"G2601250","1850","Michigan","260","Oakland","1250","Oakland",15
"G2601390","1850","Michigan","260","Ottawa","1390","Ottawa",8
"G2601450","1850","Michigan","260","Saginaw","1450","Saginaw",10
"G2601470","1850","Michigan","260","St Clair","1470","St Clair",9
"G2601490","1850","Michigan","260","St Joseph","1490","St Joseph",11
"G2601510","1850","Michigan","260","Sanilac","1510","Sanilac",8
"G2601550","1850","Michigan","260","Shiawassee","1550","Shiawassee",9
"G2601590","1850","Michigan","260","Van Buren","1590","Van Buren",9
"G2601610","1850","Michigan","260","Washtenaw","1610","Washtenaw",15
"G2601630","1850","Michigan","260","Wayne","1630","Wayne",16
"G2800010","1850","Mississippi","280","Adams","0010","Adams",13
"G2800050","1850","Mississippi","280","Amite","0050","Amite",2
"G2800070","1850","Mississippi","280","Attala","0070","Attala",4
"G2800110","1850","Mississippi","280","Bolivar","0110","Bolivar",15
"G2800150","1850","Mississippi","280","Carroll","0150","Carroll",5
"G2800170","1850","Mississippi","280","Chickasaw","0170","Chickasaw",4
"G2800190","1850","Mississippi","280","Choctaw","0190","Choctaw",2
"G2800210","1850","Mississippi","280","Claiborne","0210","Claiborne",8
"G2800230","1850","Mississippi","280","Clarke","0230","Clarke",4
